Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
192,6,2015-06-20,14817,1010,1,0,0,0
192,7,2015-06-21,0,0,0,0,0,0
192,1,2015-06-22,10511,776,1,0,0,0
192,2,2015-06-23,9559,754,1,0,0,0
192,3,2015-06-24,9632,713,1,0,0,0
192,4,2015-06-25,10471,734,1,0,0,0
192,5,2015-06-26,10976,786,1,0,0,0
192,6,2015-06-27,15074,1039,1,0,0,0
192,7,2015-06-28,0,0,0,0,0,0
192,1,2015-06-29,19222,1102,1,1,0,0
192,2,2015-06-30,19024,1026,1,1,0,0
192,3,2015-07-01,11290,775,1,1,0,0
192,4,2015-07-02,13671,822,1,1,0,0
192,5,2015-07-03,13922,901,1,1,0,0
192,6,2015-07-04,13662,978,1,0,0,0
192,7,2015-07-05,0,0,0,0,0,0
192,1,2015-07-06,11172,787,1,0,0,0
192,2,2015-07-07,8446,630,1,0,0,0
192,3,2015-07-08,10236,748,1,0,0,0
192,4,2015-07-09,10130,737,1,0,0,0
192,5,2015-07-10,12272,853,1,0,0,0
192,6,2015-07-11,14955,1008,1,0,0,0
192,7,2015-07-12,0,0,0,0,0,0
192,1,2015-07-13,15996,1012,1,1,0,0
192,2,2015-07-14,14816,936,1,1,0,0
192,3,2015-07-15,13958,894,1,1,0,0
192,4,2015-07-16,12779,798,1,1,0,0
192,5,2015-07-17,13333,900,1,1,0,0
192,6,2015-07-18,15071,1027,1,0,0,0
192,7,2015-07-19,0,0,0,0,0,0
192,1,2015-07-20,12262,857,1,0,0,0
192,2,2015-07-21,9394,679,1,0,0,0
192,3,2015-07-22,9024,652,1,0,0,0
192,4,2015-07-23,10178,742,1,0,0,0
192,5,2015-07-24,12006,823,1,0,0,0
192,6,2015-07-25,15935,1042,1,0,0,0
192,7,2015-07-26,0,0,0,0,0,0
192,1,2015-07-27,18048,1100,1,1,0,0
192,2,2015-07-28,15136,936,1,1,0,0
192,3,2015-07-29,13896,896,1,1,0,0
192,4,2015-07-30,15620,925,1,1,0,0
192,5,2015-07-31,16191,1027,1,1,0,0
199,4,2015-04-30,12049,849,1,1,0,0
199,5,2015-05-01,0,0,0,1,a,0
199,6,2015-05-02,10547,831,1,0,0,0
199,7,2015-05-03,0,0,0,0,0,0
199,1,2015-05-04,12029,839,1,1,0,0
199,2,2015-05-05,9330,661,1,1,0,0
199,3,2015-05-06,9033,657,1,1,0,0
199,4,2015-05-07,8687,643,1,1,0,0
199,5,2015-05-08,9222,694,1,1,0,0
199,6,2015-05-09,9667,806,1,0,0,0
199,7,2015-05-10,0,0,0,0,0,0
199,1,2015-05-11,6738,577,1,0,0,0
199,2,2015-05-12,7231,524,1,0,0,0
199,3,2015-05-13,8641,731,1,0,0,0
199,4,2015-05-14,0,0,0,0,a,0
199,5,2015-05-15,9043,731,1,0,0,0
199,6,2015-05-16,7721,658,1,0,0,0
199,7,2015-05-17,0,0,0,0,0,0
199,1,2015-05-18,11810,847,1,1,0,0
199,2,2015-05-19,9536,698,1,1,0,0
199,3,2015-05-20,8454,617,1,1,0,0
199,4,2015-05-21,8508,662,1,1,0,0
199,5,2015-05-22,8448,693,1,1,0,0
199,6,2015-05-23,7884,699,1,0,0,0
199,7,2015-05-24,0,0,0,0,0,0
199,1,2015-05-25,0,0,0,0,a,0
199,2,2015-05-26,7903,651,1,0,0,0
199,3,2015-05-27,7127,569,1,0,0,0
199,4,2015-05-28,7165,588,1,0,0,0
199,5,2015-05-29,9614,743,1,0,0,0
199,6,2015-05-30,9707,775,1,0,0,0
199,7,2015-05-31,0,0,0,0,0,0
199,1,2015-06-01,11187,813,1,1,0,0
199,2,2015-06-02,10699,721,1,1,0,0
199,3,2015-06-03,12616,875,1,1,0,0
199,4,2015-06-04,0,0,0,1,a,0
199,5,2015-06-05,11468,826,1,1,0,0
199,6,2015-06-06,8315,700,1,0,0,0
199,7,2015-06-07,0,0,0,0,0,0
199,1,2015-06-08,7180,616,1,0,0,0
199,2,2015-06-09,7272,597,1,0,0,0
199,3,2015-06-10,6537,527,1,0,0,0
199,4,2015-06-11,6674,575,1,0,0,0
199,5,2015-06-12,7475,568,1,0,0,0
199,6,2015-06-13,8354,650,1,0,0,0
199,7,2015-06-14,0,0,0,0,0,0
199,1,2015-06-15,13854,891,1,1,0,0
199,2,2015-06-16,10922,749,1,1,0,0
199,3,2015-06-17,8940,617,1,1,0,0
199,4,2015-06-18,8833,662,1,1,0,0
199,5,2015-06-19,9239,698,1,1,0,0
199,6,2015-06-20,8214,681,1,0,0,0
199,7,2015-06-21,0,0,0,0,0,0
199,1,2015-06-22,6200,518,1,0,0,0
199,2,2015-06-23,5642,501,1,0,0,0
199,3,2015-06-24,6381,517,1,0,0,0
199,4,2015-06-25,5999,517,1,0,0,0
199,5,2015-06-26,6289,548,1,0,0,0
199,6,2015-06-27,6971,605,1,0,0,0
199,7,2015-06-28,0,0,0,0,0,0
199,1,2015-06-29,12528,785,1,1,0,0
199,2,2015-06-30,10709,726,1,1,0,0
199,3,2015-07-01,9238,646,1,1,0,0
199,4,2015-07-02,8715,633,1,1,0,0
199,5,2015-07-03,8758,674,1,1,0,0
199,6,2015-07-04,7830,639,1,0,0,0
199,7,2015-07-05,0,0,0,0,0,0
199,1,2015-07-06,7080,604,1,0,0,0
199,2,2015-07-07,6319,530,1,0,0,0
199,3,2015-07-08,7043,571,1,0,0,0
199,4,2015-07-09,7139,562,1,0,0,0
199,5,2015-07-10,7775,634,1,0,0,0
199,6,2015-07-11,7662,588,1,0,0,0
199,7,2015-07-12,0,0,0,0,0,0
199,1,2015-07-13,12273,805,1,1,0,0
199,2,2015-07-14,9983,706,1,1,0,0
199,3,2015-07-15,9424,665,1,1,0,0
199,4,2015-07-16,8093,630,1,1,0,0
199,5,2015-07-17,8775,648,1,1,0,0
199,6,2015-07-18,8382,698,1,0,0,0
199,7,2015-07-19,0,0,0,0,0,0
199,1,2015-07-20,8395,648,1,0,0,0
199,2,2015-07-21,6101,516,1,0,0,0
199,3,2015-07-22,7512,537,1,0,0,0
199,4,2015-07-23,7303,588,1,0,0,0
199,5,2015-07-24,7487,603,1,0,0,0
199,6,2015-07-25,7562,604,1,0,0,0
199,7,2015-07-26,0,0,0,0,0,0
199,1,2015-07-27,12333,827,1,1,0,1
199,2,2015-07-28,10245,679,1,1,0,1
199,3,2015-07-29,9121,640,1,1,0,1
199,4,2015-07-30,9391,631,1,1,0,1
199,5,2015-07-31,10260,756,1,1,0,1
207,4,2015-04-30,15014,1590,1,1,0,0
207,5,2015-05-01,0,0,0,1,a,0
207,6,2015-05-02,11584,1313,1,0,0,0
207,7,2015-05-03,0,0,0,0,0,0
207,1,2015-05-04,17362,1735,1,1,0,0
207,2,2015-05-05,12900,1354,1,1,0,0
207,3,2015-05-06,13400,1410,1,1,0,0
207,4,2015-05-07,12524,1381,1,1,0,0
207,5,2015-05-08,11733,1308,1,1,0,0
207,6,2015-05-09,9512,1107,1,0,0,0
207,7,2015-05-10,0,0,0,0,0,0
207,1,2015-05-11,9794,1273,1,0,0,0
207,2,2015-05-12,9463,1171,1,0,0,0
207,3,2015-05-13,11122,1406,1,0,0,0
207,4,2015-05-14,0,0,0,0,a,0
207,5,2015-05-15,10686,1297,1,0,0,1
207,6,2015-05-16,8520,996,1,0,0,0
207,7,2015-05-17,0,0,0,0,0,0
207,1,2015-05-18,16786,1670,1,1,0,0
207,2,2015-05-19,12191,1340,1,1,0,0
207,3,2015-05-20,12991,1414,1,1,0,0
207,4,2015-05-21,11135,1235,1,1,0,0
207,5,2015-05-22,10908,1231,1,1,0,0
207,6,2015-05-23,7831,980,1,0,0,0
207,7,2015-05-24,0,0,0,0,0,0
207,1,2015-05-25,0,0,0,0,a,0
207,2,2015-05-26,10722,1319,1,0,0,0
207,3,2015-05-27,10668,1317,1,0,0,0
207,4,2015-05-28,9521,1249,1,0,0,0
207,5,2015-05-29,11325,1316,1,0,0,0
207,6,2015-05-30,8478,1032,1,0,0,0
207,7,2015-05-31,0,0,0,0,0,0
207,1,2015-06-01,19135,1772,1,1,0,0
207,2,2015-06-02,14417,1442,1,1,0,0
207,3,2015-06-03,15323,1538,1,1,0,0
207,4,2015-06-04,12063,1328,1,1,0,0
207,5,2015-06-05,11107,1248,1,1,0,0
207,6,2015-06-06,8735,1002,1,0,0,0
207,7,2015-06-07,0,0,0,0,0,0
207,1,2015-06-08,10436,1299,1,0,0,0
207,2,2015-06-09,9658,1224,1,0,0,0
207,3,2015-06-10,9578,1209,1,0,0,0
207,4,2015-06-11,8598,1093,1,0,0,0
207,5,2015-06-12,9151,1122,1,0,0,0
207,6,2015-06-13,7670,943,1,0,0,0
207,7,2015-06-14,0,0,0,0,0,0
207,1,2015-06-15,18425,1755,1,1,0,0
207,2,2015-06-16,14575,1455,1,1,0,0
207,3,2015-06-17,13573,1441,1,1,0,0
207,4,2015-06-18,11196,1278,1,1,0,0
207,5,2015-06-19,11341,1279,1,1,0,0
207,6,2015-06-20,7700,944,1,0,0,0
207,7,2015-06-21,0,0,0,0,0,0
207,1,2015-06-22,8995,1177,1,0,0,0
207,2,2015-06-23,8943,1118,1,0,0,0
207,3,2015-06-24,8972,1131,1,0,0,0
207,4,2015-06-25,8509,1108,1,0,0,0
207,5,2015-06-26,8810,1102,1,0,0,0
207,6,2015-06-27,8026,952,1,0,0,0
207,7,2015-06-28,0,0,0,0,0,0
207,1,2015-06-29,17866,1630,1,1,0,0
207,2,2015-06-30,17005,1564,1,1,0,0
207,3,2015-07-01,14621,1534,1,1,0,0
207,4,2015-07-02,13310,1459,1,1,0,0
207,5,2015-07-03,12775,1339,1,1,0,0
207,6,2015-07-04,8194,920,1,0,0,0
207,7,2015-07-05,0,0,0,0,0,0
207,1,2015-07-06,11033,1332,1,0,0,0
207,2,2015-07-07,9452,1189,1,0,0,0
207,3,2015-07-08,10047,1200,1,0,0,0
207,4,2015-07-09,9792,1220,1,0,0,0
207,5,2015-07-10,9928,1192,1,0,0,0
207,6,2015-07-11,7948,983,1,0,0,0
207,7,2015-07-12,0,0,0,0,0,0
207,1,2015-07-13,19454,1771,1,1,0,0
207,2,2015-07-14,14549,1477,1,1,0,0
207,3,2015-07-15,13777,1474,1,1,0,0
207,4,2015-07-16,13889,1480,1,1,0,0
207,5,2015-07-17,11357,1249,1,1,0,0
207,6,2015-07-18,8599,999,1,0,0,0
207,7,2015-07-19,0,0,0,0,0,0
207,1,2015-07-20,9830,1233,1,0,0,1
207,2,2015-07-21,8749,1086,1,0,0,1
207,3,2015-07-22,8579,1083,1,0,0,1
207,4,2015-07-23,8953,1134,1,0,0,1
207,5,2015-07-24,8952,1091,1,0,0,1
207,6,2015-07-25,7257,881,1,0,0,0
207,7,2015-07-26,0,0,0,0,0,0
207,1,2015-07-27,17819,1604,1,1,0,1
207,2,2015-07-28,13335,1326,1,1,0,1
207,3,2015-07-29,13042,1342,1,1,0,1
207,4,2015-07-30,10983,1146,1,1,0,1
207,5,2015-07-31,13957,1436,1,1,0,1
210,4,2015-04-30,6017,522,1,1,0,0
210,5,2015-05-01,0,0,0,1,a,0
210,6,2015-05-02,3833,418,1,0,0,0
210,7,2015-05-03,0,0,0,0,0,0
210,1,2015-05-04,4624,373,1,1,0,0
210,2,2015-05-05,3880,379,1,1,0,0
210,3,2015-05-06,3842,365,1,1,0,0
210,4,2015-05-07,3467,330,1,1,0,0
210,5,2015-05-08,3805,368,1,1,0,0
210,6,2015-05-09,2442,272,1,0,0,0
210,7,2015-05-10,0,0,0,0,0,0
210,1,2015-05-11,2374,257,1,0,0,0
210,2,2015-05-12,2538,260,1,0,0,0
210,3,2015-05-13,3382,342,1,0,0,0
210,4,2015-05-14,0,0,0,0,a,0
210,5,2015-05-15,3483,356,1,0,0,0
210,6,2015-05-16,2361,266,1,0,0,0
210,7,2015-05-17,0,0,0,0,0,0
210,1,2015-05-18,3885,382,1,1,0,0
210,2,2015-05-19,3239,312,1,1,0,0
210,3,2015-05-20,4215,377,1,1,0,0
210,4,2015-05-21,3233,304,1,1,0,0
210,5,2015-05-22,3382,335,1,1,0,0
210,6,2015-05-23,3339,325,1,0,0,0
210,7,2015-05-24,0,0,0,0,0,0
210,1,2015-05-25,0,0,0,0,a,0
210,2,2015-05-26,3110,314,1,0,0,0
210,3,2015-05-27,2569,279,1,0,0,0
210,4,2015-05-28,2717,279,1,0,0,0
210,5,2015-05-29,3720,335,1,0,0,0
210,6,2015-05-30,3314,318,1,0,0,0
210,7,2015-05-31,0,0,0,0,0,0
210,1,2015-06-01,4400,386,1,1,0,0
210,2,2015-06-02,4048,367,1,1,0,0
210,3,2015-06-03,4413,379,1,1,0,0
210,4,2015-06-04,0,0,0,1,a,0
210,5,2015-06-05,4489,407,1,1,0,0
210,6,2015-06-06,2730,287,1,0,0,0
210,7,2015-06-07,0,0,0,0,0,0
210,1,2015-06-08,2954,286,1,0,0,0
210,2,2015-06-09,2580,277,1,0,0,0
210,3,2015-06-10,2431,239,1,0,0,0
210,4,2015-06-11,2296,255,1,0,0,0
210,5,2015-06-12,2488,271,1,0,0,0
210,6,2015-06-13,2837,280,1,0,0,0
210,7,2015-06-14,0,0,0,0,0,0
210,1,2015-06-15,4391,365,1,1,0,0
210,2,2015-06-16,3782,330,1,1,0,0
210,3,2015-06-17,3383,308,1,1,0,0
210,4,2015-06-18,3776,351,1,1,0,0
210,5,2015-06-19,3591,345,1,1,0,0
210,6,2015-06-20,2588,263,1,0,0,0
210,7,2015-06-21,0,0,0,0,0,0
210,1,2015-06-22,2495,267,1,0,0,0
210,2,2015-06-23,2252,267,1,0,0,0
210,3,2015-06-24,2091,257,1,0,0,0
210,4,2015-06-25,1840,226,1,0,0,0
210,5,2015-06-26,2429,270,1,0,0,0
210,6,2015-06-27,2376,281,1,0,0,0
210,7,2015-06-28,0,0,0,0,0,0
210,1,2015-06-29,4280,370,1,1,0,0
210,2,2015-06-30,3917,362,1,1,0,0
210,3,2015-07-01,3679,346,1,1,0,0
210,4,2015-07-02,3543,328,1,1,0,0
210,5,2015-07-03,3751,372,1,1,0,0
210,6,2015-07-04,3056,336,1,0,0,0
210,7,2015-07-05,0,0,0,0,0,0
210,1,2015-07-06,2591,279,1,0,0,0
210,2,2015-07-07,2026,220,1,0,0,0
210,3,2015-07-08,2696,277,1,0,0,0
210,4,2015-07-09,2866,292,1,0,0,0
210,5,2015-07-10,2588,273,1,0,0,0
210,6,2015-07-11,2198,277,1,0,0,0
210,7,2015-07-12,0,0,0,0,0,0
210,1,2015-07-13,4639,396,1,1,0,0
210,2,2015-07-14,3371,327,1,1,0,0
210,3,2015-07-15,3868,349,1,1,0,0
210,4,2015-07-16,3272,319,1,1,0,0
210,5,2015-07-17,3653,346,1,1,0,0
210,6,2015-07-18,2259,266,1,0,0,0
210,7,2015-07-19,0,0,0,0,0,0
210,1,2015-07-20,2387,271,1,0,0,0
210,2,2015-07-21,2385,248,1,0,0,0
210,3,2015-07-22,2296,247,1,0,0,0
210,4,2015-07-23,2374,243,1,0,0,0
210,5,2015-07-24,2375,281,1,0,0,0
210,6,2015-07-25,2790,298,1,0,0,0
210,7,2015-07-26,0,0,0,0,0,0
210,1,2015-07-27,3849,362,1,1,0,1
210,2,2015-07-28,3634,328,1,1,0,1
210,3,2015-07-29,3555,337,1,1,0,1
210,4,2015-07-30,4338,360,1,1,0,1
210,5,2015-07-31,4275,409,1,1,0,1
229,4,2015-04-30,14229,1071,1,1,0,0
229,5,2015-05-01,0,0,0,1,a,0
229,6,2015-05-02,11252,953,1,0,0,0
229,7,2015-05-03,0,0,0,0,0,0
229,1,2015-05-04,11636,920,1,1,0,0
229,2,2015-05-05,10281,794,1,1,0,0
229,3,2015-05-06,10459,802,1,1,0,0
229,4,2015-05-07,9689,799,1,1,0,0
229,5,2015-05-08,9910,846,1,1,0,0
229,6,2015-05-09,8075,746,1,0,0,0
229,7,2015-05-10,0,0,0,0,0,0
229,1,2015-05-11,6894,638,1,0,0,0
229,2,2015-05-12,6867,651,1,0,0,0
229,3,2015-05-13,10714,900,1,0,0,0
229,4,2015-05-14,0,0,0,0,a,0
229,5,2015-05-15,10690,892,1,0,0,0
229,6,2015-05-16,6809,633,1,0,0,0
229,7,2015-05-17,0,0,0,0,0,0
229,1,2015-05-18,11606,902,1,1,0,0
229,2,2015-05-19,10573,804,1,1,0,0
229,3,2015-05-20,8839,730,1,1,0,0
229,4,2015-05-21,9428,777,1,1,0,0
229,5,2015-05-22,10370,850,1,1,0,0
229,6,2015-05-23,7567,707,1,0,0,0
229,7,2015-05-24,0,0,0,0,0,0
229,1,2015-05-25,0,0,0,0,a,0
229,2,2015-05-26,7426,731,1,0,0,0
229,3,2015-05-27,7349,652,1,0,0,0
229,4,2015-05-28,7105,660,1,0,0,0
229,5,2015-05-29,10427,834,1,0,0,0
229,6,2015-05-30,8837,741,1,0,0,0
229,7,2015-05-31,0,0,0,0,0,0
229,1,2015-06-01,14098,1004,1,1,0,0
229,2,2015-06-02,12814,936,1,1,0,0
229,3,2015-06-03,12970,987,1,1,0,0
229,4,2015-06-04,0,0,0,1,a,0
229,5,2015-06-05,12612,979,1,1,0,0
229,6,2015-06-06,7650,664,1,0,0,0
229,7,2015-06-07,0,0,0,0,0,0
229,1,2015-06-08,8007,769,1,0,0,0
229,2,2015-06-09,7428,677,1,0,0,0
229,3,2015-06-10,7849,691,1,0,0,0
229,4,2015-06-11,7675,672,1,0,0,0
229,5,2015-06-12,7930,684,1,0,0,0
229,6,2015-06-13,8574,751,1,0,0,0
229,7,2015-06-14,0,0,0,0,0,0
229,1,2015-06-15,12693,952,1,1,0,0
229,2,2015-06-16,10530,818,1,1,0,0
229,3,2015-06-17,10809,780,1,1,0,0
229,4,2015-06-18,10237,782,1,1,0,0
229,5,2015-06-19,10796,857,1,1,0,0
229,6,2015-06-20,7065,637,1,0,0,0
229,7,2015-06-21,0,0,0,0,0,0
229,1,2015-06-22,6746,638,1,0,0,0
229,2,2015-06-23,6768,590,1,0,0,0
229,3,2015-06-24,6321,594,1,0,0,0
229,4,2015-06-25,7073,641,1,0,0,0
229,5,2015-06-26,7117,653,1,0,0,0
229,6,2015-06-27,7050,640,1,0,0,0
229,7,2015-06-28,0,0,0,0,0,0
229,1,2015-06-29,13477,940,1,1,0,0
229,2,2015-06-30,14211,957,1,1,0,0
229,3,2015-07-01,9809,746,1,1,0,0
229,4,2015-07-02,10270,829,1,1,0,0
229,5,2015-07-03,10515,846,1,1,0,0
229,6,2015-07-04,8202,683,1,0,0,0
229,7,2015-07-05,0,0,0,0,0,0
229,1,2015-07-06,8150,671,1,0,0,0
229,2,2015-07-07,7442,604,1,0,0,0
229,3,2015-07-08,7799,670,1,0,0,0
229,4,2015-07-09,7969,696,1,0,0,0
229,5,2015-07-10,7380,709,1,0,0,0
229,6,2015-07-11,7543,655,1,0,0,0
229,7,2015-07-12,0,0,0,0,0,0
229,1,2015-07-13,12779,912,1,1,0,0
229,2,2015-07-14,10430,802,1,1,0,0
229,3,2015-07-15,10243,791,1,1,0,0
229,4,2015-07-16,9302,747,1,1,0,0
229,5,2015-07-17,9653,753,1,1,0,0
229,6,2015-07-18,7643,657,1,0,0,0
229,7,2015-07-19,0,0,0,0,0,0
229,1,2015-07-20,7670,724,1,0,0,0
229,2,2015-07-21,6565,596,1,0,0,0
229,3,2015-07-22,7208,635,1,0,0,0
229,4,2015-07-23,7858,705,1,0,0,0
229,5,2015-07-24,7673,709,1,0,0,0
229,6,2015-07-25,8142,708,1,0,0,0
229,7,2015-07-26,0,0,0,0,0,0
229,1,2015-07-27,12763,847,1,1,0,1
229,2,2015-07-28,10745,786,1,1,0,1
229,3,2015-07-29,10081,721,1,1,0,1
229,4,2015-07-30,10159,743,1,1,0,1
229,5,2015-07-31,13016,937,1,1,0,1
256,4,2015-04-30,10628,1227,1,1,0,0
256,5,2015-05-01,0,0,0,1,a,0
256,6,2015-05-02,11285,1534,1,0,0,0
256,7,2015-05-03,0,0,0,0,0,0
256,1,2015-05-04,12587,1404,1,1,0,0
256,2,2015-05-05,9695,1125,1,1,0,0
256,3,2015-05-06,9169,1057,1,1,0,0
256,4,2015-05-07,9574,1143,1,1,0,0
256,5,2015-05-08,8227,1073,1,1,0,0
256,6,2015-05-09,8085,1130,1,0,0,0
256,7,2015-05-10,0,0,0,0,0,0
256,1,2015-05-11,6949,974,1,0,0,0
256,2,2015-05-12,6433,985,1,0,0,0
256,3,2015-05-13,7470,1080,1,0,0,0
256,4,2015-05-14,0,0,0,0,a,0
256,5,2015-05-15,9199,1147,1,0,0,0
256,6,2015-05-16,7290,1032,1,0,0,0
256,7,2015-05-17,0,0,0,0,0,0
256,1,2015-05-18,12102,1311,1,1,0,0
256,2,2015-05-19,9446,1089,1,1,0,0
256,3,2015-05-20,8150,951,1,1,0,0
256,4,2015-05-21,8130,1057,1,1,0,0
256,5,2015-05-22,8196,994,1,1,0,0
256,6,2015-05-23,7392,1059,1,0,0,0
256,7,2015-05-24,0,0,0,0,0,0
256,1,2015-05-25,0,0,0,0,a,0
256,2,2015-05-26,8358,1104,1,0,0,1
256,3,2015-05-27,7765,1010,1,0,0,0
256,4,2015-05-28,8632,1072,1,0,0,0
256,5,2015-05-29,8954,1118,1,0,0,0
256,6,2015-05-30,8850,1097,1,0,0,0
256,7,2015-05-31,0,0,0,0,0,0
256,1,2015-06-01,12598,1342,1,1,0,0
256,2,2015-06-02,10677,1284,1,1,0,0
256,3,2015-06-03,10714,1275,1,1,0,0
256,4,2015-06-04,0,0,0,1,a,0
256,5,2015-06-05,11292,1327,1,1,0,0
256,6,2015-06-06,7670,1062,1,0,0,0
256,7,2015-06-07,0,0,0,0,0,0
256,1,2015-06-08,7829,1029,1,0,0,0
256,2,2015-06-09,7593,1065,1,0,0,0
256,3,2015-06-10,6410,882,1,0,0,0
256,4,2015-06-11,6870,984,1,0,0,0
256,5,2015-06-12,6885,928,1,0,0,0
256,6,2015-06-13,7381,1005,1,0,0,0
256,7,2015-06-14,0,0,0,0,0,0
256,1,2015-06-15,13307,1361,1,1,0,0
256,2,2015-06-16,10704,1278,1,1,0,0
256,3,2015-06-17,9340,1113,1,1,0,0
256,4,2015-06-18,8942,1031,1,1,0,0
256,5,2015-06-19,7744,971,1,1,0,0
256,6,2015-06-20,7600,1004,1,0,0,0
256,7,2015-06-21,0,0,0,0,0,0
256,1,2015-06-22,6210,795,1,0,0,0
256,2,2015-06-23,6650,905,1,0,0,0
256,3,2015-06-24,6123,860,1,0,0,0
256,4,2015-06-25,6979,991,1,0,0,0
256,5,2015-06-26,7516,1013,1,0,0,0
256,6,2015-06-27,8671,1049,1,0,0,0
256,7,2015-06-28,0,0,0,0,0,0
256,1,2015-06-29,15114,1437,1,1,0,1
256,2,2015-06-30,12964,1310,1,1,0,1
256,3,2015-07-01,10452,1133,1,1,0,1
256,4,2015-07-02,7829,998,1,1,0,1
256,5,2015-07-03,7702,919,1,1,0,1
256,6,2015-07-04,5590,790,1,0,0,0
256,7,2015-07-05,0,0,0,0,0,0
256,1,2015-07-06,7988,1067,1,0,0,1
256,2,2015-07-07,7070,928,1,0,0,1
256,3,2015-07-08,6997,897,1,0,0,1
256,4,2015-07-09,6678,896,1,0,0,1
256,5,2015-07-10,6779,916,1,0,0,1
256,6,2015-07-11,6461,922,1,0,0,0
256,7,2015-07-12,0,0,0,0,0,0
256,1,2015-07-13,11075,1183,1,1,0,1
256,2,2015-07-14,10559,1150,1,1,0,1
256,3,2015-07-15,9188,1018,1,1,0,1
256,4,2015-07-16,8826,1083,1,1,0,1
256,5,2015-07-17,6563,870,1,1,0,1
256,6,2015-07-18,6393,887,1,0,0,0
256,7,2015-07-19,0,0,0,0,0,0
256,1,2015-07-20,7271,922,1,0,0,1
256,2,2015-07-21,6913,923,1,0,0,1
256,3,2015-07-22,5642,849,1,0,0,1
256,4,2015-07-23,6125,883,1,0,0,1
256,5,2015-07-24,5884,817,1,0,0,1
256,6,2015-07-25,4784,669,1,0,0,0
256,7,2015-07-26,0,0,0,0,0,0
256,1,2015-07-27,10768,1134,1,1,0,1
256,2,2015-07-28,8955,972,1,1,0,1
256,3,2015-07-29,10851,1095,1,1,0,1
256,4,2015-07-30,9677,1036,1,1,0,1
256,5,2015-07-31,11536,1185,1,1,0,1
286,4,2015-04-30,6705,573,1,1,0,0
286,5,2015-05-01,0,0,0,1,a,0
286,6,2015-05-02,2144,201,1,0,0,0
286,7,2015-05-03,0,0,0,0,0,0
286,1,2015-05-04,5738,502,1,1,0,0
286,2,2015-05-05,5192,444,1,1,0,0
286,3,2015-05-06,4187,409,1,1,0,0
286,4,2015-05-07,4796,429,1,1,0,0
286,5,2015-05-08,4964,474,1,1,0,0
286,6,2015-05-09,1906,164,1,0,0,0
286,7,2015-05-10,0,0,0,0,0,0
286,1,2015-05-11,2871,336,1,0,0,0
286,2,2015-05-12,2852,326,1,0,0,0
286,3,2015-05-13,3892,403,1,0,0,0
286,4,2015-05-14,0,0,0,0,a,0
286,5,2015-05-15,3424,355,1,0,0,1
286,6,2015-05-16,1379,133,1,0,0,0
286,7,2015-05-17,0,0,0,0,0,0
286,1,2015-05-18,5662,472,1,1,0,0
286,2,2015-05-19,4757,412,1,1,0,0
286,3,2015-05-20,4077,389,1,1,0,0
286,4,2015-05-21,4890,413,1,1,0,0
286,5,2015-05-22,4406,442,1,1,0,0
286,6,2015-05-23,1743,159,1,0,0,0
286,7,2015-05-24,0,0,0,0,0,0
286,1,2015-05-25,0,0,0,0,a,0
286,2,2015-05-26,3904,410,1,0,0,0
286,3,2015-05-27,2895,300,1,0,0,0
286,4,2015-05-28,3727,372,1,0,0,0
286,5,2015-05-29,3906,378,1,0,0,0
286,6,2015-05-30,1583,148,1,0,0,0
286,7,2015-05-31,0,0,0,0,0,0
286,1,2015-06-01,7218,533,1,1,0,0
286,2,2015-06-02,5999,461,1,1,0,0
286,3,2015-06-03,5327,458,1,1,0,0
286,4,2015-06-04,0,0,0,1,0,0
286,5,2015-06-05,5521,487,1,1,0,0
286,6,2015-06-06,1494,138,1,0,0,0
286,7,2015-06-07,0,0,0,0,0,0
286,1,2015-06-08,3447,379,1,0,0,0
286,2,2015-06-09,3459,357,1,0,0,0
286,3,2015-06-10,2783,284,1,0,0,0
286,4,2015-06-11,3002,324,1,0,0,0
286,5,2015-06-12,3284,330,1,0,0,0
286,6,2015-06-13,1455,136,1,0,0,0
286,7,2015-06-14,0,0,0,0,0,0
286,1,2015-06-15,6482,517,1,1,0,0
286,2,2015-06-16,5776,468,1,1,0,0
286,3,2015-06-17,4509,412,1,1,0,0
286,4,2015-06-18,4212,384,1,1,0,0
286,5,2015-06-19,4562,408,1,1,0,0
286,6,2015-06-20,1607,163,1,0,0,0
286,7,2015-06-21,0,0,0,0,0,0
286,1,2015-06-22,2950,320,1,0,0,0
286,2,2015-06-23,2866,322,1,0,0,0
286,3,2015-06-24,3141,318,1,0,0,0
286,4,2015-06-25,3040,339,1,0,0,0
286,5,2015-06-26,2971,331,1,0,0,0
286,6,2015-06-27,1365,142,1,0,0,0
286,7,2015-06-28,0,0,0,0,0,0
286,1,2015-06-29,7111,492,1,1,0,0
286,2,2015-06-30,5629,455,1,1,0,0
286,3,2015-07-01,5538,421,1,1,0,0
286,4,2015-07-02,4649,415,1,1,0,0
286,5,2015-07-03,4397,393,1,1,0,0
286,6,2015-07-04,1552,161,1,0,0,0
286,7,2015-07-05,0,0,0,0,0,0
286,1,2015-07-06,3187,342,1,0,0,0
286,2,2015-07-07,2890,320,1,0,0,0
286,3,2015-07-08,3259,359,1,0,0,0
286,4,2015-07-09,3616,380,1,0,0,0
286,5,2015-07-10,3689,363,1,0,0,0
286,6,2015-07-11,1558,160,1,0,0,0
